source,url,scraped_at,diffusion_date,validity_date,description,has_wind,has_rain,has_storm,has_sand,timestamp,pressure,date,day,temperature_min,temperature_max,weather_condition,city,temperature_avg,humidity,wind_speed,precipitation,generated_at,precipitation_probability
historical_synthetic,,,,,,,,,,,,2025-07-21,,18.0,23.2,Storm,Tunis,23.8,60.0,18.0,0.0,2026-04-16T11:57:30.219140,
historical_synthetic,,,,,,,,,,,,2025-07-21,,11.7,29.7,Storm,Sfax,18.4,71.0,10.0,0.0,2026-04-16T11:57:30.219146,
historical_synthetic,,,,,,,,,,,,2025-07-21,,10.8,29.4,Partly Cloudy,Sousse,19.9,85.0,14.0,0.0,2026-04-16T11:57:30.219150,
historical_synthetic,,,,,,,,,,,,2025-07-21,,13.4,27.0,Partly Cloudy,Bizerte,22.8,90.0,14.0,0.0,2026-04-16T11:57:30.219154,
historical_synthetic,,,,,,,,,,,,2025-07-21,,15.0,27.1,Cloudy,Gabès,23.6,74.0,20.0,0.0,2026-04-16T11:57:30.219158,
historical_synthetic,,,,,,,,,,,,2025-07-21,,10.6,24.0,Cloudy,Nabeul,16.3,44.0,19.0,6.7,2026-04-16T11:57:30.219162,
historical_synthetic,,,,,,,,,,,,2025-07-21,,14.4,22.7,Rain,Monastir,25.1,59.0,17.0,11.9,2026-04-16T11:57:30.219167,
historical_synthetic,,,,,,,,,,,,2025-07-22,,11.8,25.9,Storm,Tunis,21.3,52.0,8.0,0.0,2026-04-16T11:57:30.219189,
historical_synthetic,,,,,,,,,,,,2025-07-22,,15.3,25.7,Clear,Sfax,20.9,67.0,9.0,4.2,2026-04-16T11:57:30.219199,
historical_synthetic,,,,,,,,,,,,2025-07-22,,13.5,26.8,Storm,Sousse,24.4,77.0,22.0,0.0,2026-04-16T11:57:30.219205,
historical_synthetic,,,,,,,,,,,,2025-07-22,,16.7,22.7,Clear,Bizerte,21.1,72.0,14.0,15.6,2026-04-16T11:57:30.219210,
historical_synthetic,,,,,,,,,,,,2025-07-22,,14.2,27.6,Storm,Gabès,25.1,50.0,23.0,0.0,2026-04-16T11:57:30.219215,
historical_synthetic,,,,,,,,,,,,2025-07-22,,13.7,23.8,Cloudy,Nabeul,21.7,49.0,15.0,0.0,2026-04-16T11:57:30.219219,
historical_synthetic,,,,,,,,,,,,2025-07-22,,11.5,27.6,Cloudy,Monastir,21.1,82.0,18.0,0.0,2026-04-16T11:57:30.219223,
historical_synthetic,,,,,,,,,,,,2025-07-23,,12.6,30.2,Rain,Tunis,19.6,67.0,13.0,0.0,2026-04-16T11:57:30.219228,
historical_synthetic,,,,,,,,,,,,2025-07-23,,16.7,23.2,Rain,Sfax,18.8,64.0,25.0,0.0,2026-04-16T11:57:30.219232,
historical_synthetic,,,,,,,,,,,,2025-07-23,,15.9,25.6,Partly Cloudy,Sousse,18.2,54.0,16.0,0.0,2026-04-16T11:57:30.219236,
historical_synthetic,,,,,,,,,,,,2025-07-23,,14.2,24.7,Partly Cloudy,Bizerte,18.5,88.0,16.0,0.0,2026-04-16T11:57:30.219241,
historical_synthetic,,,,,,,,,,,,2025-07-23,,16.6,27.7,Cloudy,Gabès,15.7,69.0,18.0,11.9,2026-04-16T11:57:30.219247,
historical_synthetic,,,,,,,,,,,,2025-07-23,,16.1,26.2,Cloudy,Nabeul,15.7,80.0,9.0,6.3,2026-04-16T11:57:30.219251,
historical_synthetic,,,,,,,,,,,,2025-07-23,,10.8,23.3,Storm,Monastir,19.4,51.0,19.0,0.0,2026-04-16T11:57:30.219255,
historical_synthetic,,,,,,,,,,,,2025-07-24,,14.1,24.4,Partly Cloudy,Tunis,16.2,83.0,5.0,0.0,2026-04-16T11:57:30.219260,
historical_synthetic,,,,,,,,,,,,2025-07-24,,10.9,22.8,Storm,Sfax,23.7,64.0,11.0,15.4,2026-04-16T11:57:30.219266,
historical_synthetic,,,,,,,,,,,,2025-07-24,,13.8,27.0,Rain,Sousse,24.0,74.0,6.0,0.0,2026-04-16T11:57:30.219271,
historical_synthetic,,,,,,,,,,,,2025-07-24,,10.5,23.5,Partly Cloudy,Bizerte,15.7,44.0,24.0,18.6,2026-04-16T11:57:30.219276,
historical_synthetic,,,,,,,,,,,,2025-07-24,,15.0,28.2,Partly Cloudy,Gabès,21.4,51.0,23.0,0.0,2026-04-16T11:57:30.219281,
historical_synthetic,,,,,,,,,,,,2025-07-24,,17.5,26.8,Clear,Nabeul,25.3,77.0,12.0,0.0,2026-04-16T11:57:30.219285,
historical_synthetic,,,,,,,,,,,,2025-07-24,,13.0,29.8,Clear,Monastir,25.0,63.0,24.0,18.0,2026-04-16T11:57:30.219291,
historical_synthetic,,,,,,,,,,,,2025-07-25,,16.2,29.3,Cloudy,Tunis,22.0,41.0,10.0,12.5,2026-04-16T11:57:30.219297,
historical_synthetic,,,,,,,,,,,,2025-07-25,,15.3,26.2,Partly Cloudy,Sfax,25.1,84.0,9.0,10.8,2026-04-16T11:57:30.219302,
historical_synthetic,,,,,,,,,,,,2025-07-25,,11.6,29.5,Clear,Sousse,21.7,46.0,5.0,0.0,2026-04-16T11:57:30.219306,
historical_synthetic,,,,,,,,,,,,2025-07-25,,12.5,27.0,Rain,Bizerte,22.6,56.0,18.0,3.1,2026-04-16T11:57:30.219311,
historical_synthetic,,,,,,,,,,,,2025-07-25,,11.8,29.3,Clear,Gabès,23.1,71.0,17.0,0.0,2026-04-16T11:57:30.219315,
historical_synthetic,,,,,,,,,,,,2025-07-25,,10.8,24.0,Rain,Nabeul,18.9,50.0,6.0,7.5,2026-04-16T11:57:30.219320,
historical_synthetic,,,,,,,,,,,,2025-07-25,,18.3,23.5,Partly Cloudy,Monastir,24.3,43.0,12.0,0.0,2026-04-16T11:57:30.219324,
historical_synthetic,,,,,,,,,,,,2025-07-26,,12.1,23.4,Partly Cloudy,Tunis,15.8,64.0,7.0,0.0,2026-04-16T11:57:30.219328,
historical_synthetic,,,,,,,,,,,,2025-07-26,,11.0,26.4,Storm,Sfax,16.4,60.0,16.0,0.0,2026-04-16T11:57:30.219333,
historical_synthetic,,,,,,,,,,,,2025-07-26,,12.1,28.3,Partly Cloudy,Sousse,19.8,42.0,7.0,0.0,2026-04-16T11:57:30.219337,
historical_synthetic,,,,,,,,,,,,2025-07-26,,13.5,25.6,Storm,Bizerte,19.3,46.0,9.0,0.0,2026-04-16T11:57:30.219343,
historical_synthetic,,,,,,,,,,,,2025-07-26,,15.5,25.7,Partly Cloudy,Gabès,23.0,40.0,25.0,0.0,2026-04-16T11:57:30.219347,
historical_synthetic,,,,,,,,,,,,2025-07-26,,13.2,26.9,Clear,Nabeul,21.7,61.0,22.0,0.0,2026-04-16T11:57:30.219351,
historical_synthetic,,,,,,,,,,,,2025-07-26,,18.3,23.7,Partly Cloudy,Monastir,21.5,87.0,7.0,0.0,2026-04-16T11:57:30.219355,
historical_synthetic,,,,,,,,,,,,2025-07-27,,14.3,24.4,Storm,Tunis,24.6,49.0,9.0,0.0,2026-04-16T11:57:30.219359,
historical_synthetic,,,,,,,,,,,,2025-07-27,,13.7,27.0,Storm,Sfax,16.8,75.0,7.0,10.5,2026-04-16T11:57:30.219364,
historical_synthetic,,,,,,,,,,,,2025-07-27,,15.4,23.3,Cloudy,Sousse,19.0,64.0,8.0,0.0,2026-04-16T11:57:30.219368,
historical_synthetic,,,,,,,,,,,,2025-07-27,,10.6,24.6,Rain,Bizerte,17.6,80.0,8.0,8.6,2026-04-16T11:57:30.219373,
historical_synthetic,,,,,,,,,,,,2025-07-27,,13.2,25.5,Storm,Gabès,18.9,45.0,23.0,0.0,2026-04-16T11:57:30.219377,
historical_synthetic,,,,,,,,,,,,2025-07-27,,12.0,23.4,Storm,Nabeul,18.5,77.0,19.0,6.1,2026-04-16T11:57:30.219381,
historical_synthetic,,,,,,,,,,,,2025-07-27,,13.2,29.9,Clear,Monastir,16.6,81.0,25.0,0.0,2026-04-16T11:57:30.219387,
historical_synthetic,,,,,,,,,,,,2025-07-28,,18.2,29.3,Clear,Tunis,19.7,62.0,17.0,0.0,2026-04-16T11:57:30.219392,
historical_synthetic,,,,,,,,,,,,2025-07-28,,11.3,23.3,Cloudy,Sfax,19.7,43.0,5.0,0.0,2026-04-16T11:57:30.219396,
historical_synthetic,,,,,,,,,,,,2025-07-28,,10.9,24.9,Partly Cloudy,Sousse,15.6,53.0,24.0,0.0,2026-04-16T11:57:30.219400,
historical_synthetic,,,,,,,,,,,,2025-07-28,,11.4,26.6,Cloudy,Bizerte,23.4,59.0,19.0,13.1,2026-04-16T11:57:30.219405,
historical_synthetic,,,,,,,,,,,,2025-07-28,,18.1,28.6,Clear,Gabès,18.0,54.0,8.0,0.0,2026-04-16T11:57:30.219409,
historical_synthetic,,,,,,,,,,,,2025-07-28,,17.0,24.6,Partly Cloudy,Nabeul,19.3,85.0,22.0,0.0,2026-04-16T11:57:30.219413,
historical_synthetic,,,,,,,,,,,,2025-07-28,,18.3,28.4,Cloudy,Monastir,18.7,44.0,17.0,0.0,2026-04-16T11:57:30.219417,
historical_synthetic,,,,,,,,,,,,2025-07-29,,11.2,26.8,Clear,Tunis,25.4,80.0,15.0,0.0,2026-04-16T11:57:30.219423,
historical_synthetic,,,,,,,,,,,,2025-07-29,,16.0,27.9,Storm,Sfax,19.2,87.0,17.0,8.8,2026-04-16T11:57:30.219428,
historical_synthetic,,,,,,,,,,,,2025-07-29,,14.2,29.6,Storm,Sousse,16.4,71.0,6.0,18.5,2026-04-16T11:57:30.219434,
historical_synthetic,,,,,,,,,,,,2025-07-29,,12.7,23.0,Storm,Bizerte,15.8,55.0,15.0,0.0,2026-04-16T11:57:30.219438,
historical_synthetic,,,,,,,,,,,,2025-07-29,,16.0,28.3,Storm,Gabès,21.6,74.0,13.0,0.0,2026-04-16T11:57:30.219442,
historical_synthetic,,,,,,,,,,,,2025-07-29,,13.7,28.0,Clear,Nabeul,19.5,88.0,14.0,0.0,2026-04-16T11:57:30.219448,
historical_synthetic,,,,,,,,,,,,2025-07-29,,12.4,28.6,Partly Cloudy,Monastir,23.4,61.0,25.0,9.6,2026-04-16T11:57:30.219452,
historical_synthetic,,,,,,,,,,,,2025-07-30,,11.6,30.1,Partly Cloudy,Tunis,16.0,66.0,6.0,0.0,2026-04-16T11:57:30.219457,
historical_synthetic,,,,,,,,,,,,2025-07-30,,10.7,28.8,Rain,Sfax,23.7,50.0,16.0,0.0,2026-04-16T11:57:30.219461,
historical_synthetic,,,,,,,,,,,,2025-07-30,,10.6,24.9,Partly Cloudy,Sousse,17.1,70.0,6.0,14.8,2026-04-16T11:57:30.219466,
historical_synthetic,,,,,,,,,,,,2025-07-30,,11.3,29.6,Clear,Bizerte,24.6,55.0,18.0,2.1,2026-04-16T11:57:30.219470,
historical_synthetic,,,,,,,,,,,,2025-07-30,,15.7,25.1,Cloudy,Gabès,22.9,89.0,20.0,8.4,2026-04-16T11:57:30.219475,
historical_synthetic,,,,,,,,,,,,2025-07-30,,16.8,27.6,Cloudy,Nabeul,24.4,46.0,11.0,0.0,2026-04-16T11:57:30.219481,
historical_synthetic,,,,,,,,,,,,2025-07-30,,18.0,25.6,Storm,Monastir,19.7,57.0,8.0,0.0,2026-04-16T11:57:30.219485,
historical_synthetic,,,,,,,,,,,,2025-07-31,,13.8,29.3,Clear,Tunis,23.4,41.0,5.0,0.0,2026-04-16T11:57:30.219489,
historical_synthetic,,,,,,,,,,,,2025-07-31,,12.7,23.7,Rain,Sfax,19.4,69.0,14.0,18.7,2026-04-16T11:57:30.219494,
historical_synthetic,,,,,,,,,,,,2025-07-31,,17.1,28.8,Cloudy,Sousse,19.2,69.0,19.0,0.0,2026-04-16T11:57:30.219498,
historical_synthetic,,,,,,,,,,,,2025-07-31,,14.2,27.1,Clear,Bizerte,17.4,68.0,5.0,8.9,2026-04-16T11:57:30.219503,
historical_synthetic,,,,,,,,,,,,2025-07-31,,15.1,26.7,Storm,Gabès,20.1,41.0,16.0,0.0,2026-04-16T11:57:30.219507,
historical_synthetic,,,,,,,,,,,,2025-07-31,,11.4,23.7,Rain,Nabeul,17.5,78.0,10.0,0.0,2026-04-16T11:57:30.219511,
historical_synthetic,,,,,,,,,,,,2025-07-31,,11.8,27.0,Partly Cloudy,Monastir,23.8,88.0,13.0,17.2,2026-04-16T11:57:30.219515,
historical_synthetic,,,,,,,,,,,,2025-08-01,,13.6,25.3,Rain,Tunis,21.4,48.0,23.0,0.0,2026-04-16T11:57:30.219519,
historical_synthetic,,,,,,,,,,,,2025-08-01,,19.6,32.0,Cloudy,Sfax,24.1,68.0,10.0,0.0,2026-04-16T11:57:30.219527,
historical_synthetic,,,,,,,,,,,,2025-08-01,,14.1,28.7,Cloudy,Sousse,21.2,44.0,20.0,0.0,2026-04-16T11:57:30.219531,
historical_synthetic,,,,,,,,,,,,2025-08-01,,13.1,27.0,Partly Cloudy,Bizerte,25.1,82.0,11.0,0.0,2026-04-16T11:57:30.219536,
historical_synthetic,,,,,,,,,,,,2025-08-01,,14.8,29.8,Storm,Gabès,17.4,63.0,14.0,0.0,2026-04-16T11:57:30.219540,
historical_synthetic,,,,,,,,,,,,2025-08-01,,16.0,27.1,Rain,Nabeul,20.1,54.0,17.0,8.9,2026-04-16T11:57:30.219544,
historical_synthetic,,,,,,,,,,,,2025-08-01,,13.0,29.1,Cloudy,Monastir,26.0,80.0,6.0,0.0,2026-04-16T11:57:30.219549,
historical_synthetic,,,,,,,,,,,,2025-08-02,,14.6,29.2,Cloudy,Tunis,21.6,90.0,18.0,0.0,2026-04-16T11:57:30.219553,
historical_synthetic,,,,,,,,,,,,2025-08-02,,12.7,30.9,Rain,Sfax,21.3,45.0,21.0,0.0,2026-04-16T11:57:30.219557,
historical_synthetic,,,,,,,,,,,,2025-08-02,,17.3,27.6,Partly Cloudy,Sousse,24.6,56.0,10.0,14.6,2026-04-16T11:57:30.219562,
historical_synthetic,,,,,,,,,,,,2025-08-02,,14.8,31.5,Rain,Bizerte,19.3,85.0,7.0,0.0,2026-04-16T11:57:30.219566,
historical_synthetic,,,,,,,,,,,,2025-08-02,,14.8,24.5,Storm,Gabès,17.5,41.0,22.0,4.0,2026-04-16T11:57:30.219572,
historical_synthetic,,,,,,,,,,,,2025-08-02,,15.0,30.8,Storm,Nabeul,26.9,87.0,7.0,0.0,2026-04-16T11:57:30.219579,
historical_synthetic,,,,,,,,,,,,2025-08-02,,16.0,25.9,Rain,Monastir,25.8,70.0,23.0,0.0,2026-04-16T11:57:30.219583,
historical_synthetic,,,,,,,,,,,,2025-08-03,,13.3,28.2,Cloudy,Tunis,20.7,60.0,21.0,0.0,2026-04-16T11:57:30.219588,
historical_synthetic,,,,,,,,,,,,2025-08-03,,18.5,27.1,Cloudy,Sfax,18.0,40.0,24.0,0.0,2026-04-16T11:57:30.219592,
historical_synthetic,,,,,,,,,,,,2025-08-03,,19.4,24.0,Cloudy,Sousse,25.0,76.0,10.0,0.0,2026-04-16T11:57:30.219596,
historical_synthetic,,,,,,,,,,,,2025-08-03,,17.6,24.1,Storm,Bizerte,17.9,88.0,11.0,0.0,2026-04-16T11:57:30.219600,
historical_synthetic,,,,,,,,,,,,2025-08-03,,13.5,25.7,Clear,Gabès,24.4,88.0,25.0,5.9,2026-04-16T11:57:30.219605,
historical_synthetic,,,,,,,,,,,,2025-08-03,,18.8,24.7,Storm,Nabeul,19.4,65.0,14.0,0.0,2026-04-16T11:57:30.219609,
historical_synthetic,,,,,,,,,,,,2025-08-03,,12.1,25.5,Rain,Monastir,26.7,49.0,22.0,0.0,2026-04-16T11:57:30.219613,
historical_synthetic,,,,,,,,,,,,2025-08-04,,14.1,30.0,Rain,Tunis,21.3,79.0,12.0,14.4,2026-04-16T11:57:30.219620,
historical_synthetic,,,,,,,,,,,,2025-08-04,,12.3,27.0,Storm,Sfax,18.5,57.0,23.0,18.6,2026-04-16T11:57:30.219626,
historical_synthetic,,,,,,,,,,,,2025-08-04,,16.5,27.3,Clear,Sousse,25.1,84.0,20.0,8.8,2026-04-16T11:57:30.219630,
historical_synthetic,,,,,,,,,,,,2025-08-04,,18.1,27.8,Partly Cloudy,Bizerte,20.9,74.0,6.0,10.3,2026-04-16T11:57:30.219635,
historical_synthetic,,,,,,,,,,,,2025-08-04,,16.6,31.4,Storm,Gabès,22.4,58.0,15.0,9.7,2026-04-16T11:57:30.219639,
historical_synthetic,,,,,,,,,,,,2025-08-04,,14.7,26.0,Storm,Nabeul,20.1,82.0,25.0,15.4,2026-04-16T11:57:30.219644,
historical_synthetic,,,,,,,,,,,,2025-08-04,,17.3,24.2,Storm,Monastir,19.8,86.0,8.0,5.7,2026-04-16T11:57:30.219648,
historical_synthetic,,,,,,,,,,,,2025-08-05,,16.8,29.2,Clear,Tunis,20.3,61.0,6.0,19.1,2026-04-16T11:57:30.219653,
historical_synthetic,,,,,,,,,,,,2025-08-05,,14.4,28.2,Clear,Sfax,17.3,55.0,5.0,0.0,2026-04-16T11:57:30.219657,
historical_synthetic,,,,,,,,,,,,2025-08-05,,18.5,31.9,Partly Cloudy,Sousse,19.1,87.0,20.0,0.0,2026-04-16T11:57:30.219661,
historical_synthetic,,,,,,,,,,,,2025-08-05,,16.0,27.9,Rain,Bizerte,19.3,62.0,20.0,0.0,2026-04-16T11:57:30.219667,
historical_synthetic,,,,,,,,,,,,2025-08-05,,19.1,25.9,Rain,Gabès,22.1,79.0,18.0,0.0,2026-04-16T11:57:30.219671,
historical_synthetic,,,,,,,,,,,,2025-08-05,,12.8,29.4,Cloudy,Nabeul,24.9,66.0,11.0,0.0,2026-04-16T11:57:30.219675,
historical_synthetic,,,,,,,,,,,,2025-08-05,,18.6,26.5,Storm,Monastir,17.3,77.0,10.0,0.0,2026-04-16T11:57:30.219679,
historical_synthetic,,,,,,,,,,,,2025-08-06,,12.0,25.6,Clear,Tunis,26.2,63.0,9.0,0.0,2026-04-16T11:57:30.219684,
historical_synthetic,,,,,,,,,,,,2025-08-06,,13.0,30.7,Storm,Sfax,26.3,52.0,13.0,0.0,2026-04-16T11:57:30.219688,
historical_synthetic,,,,,,,,,,,,2025-08-06,,17.8,27.3,Partly Cloudy,Sousse,22.2,63.0,25.0,0.0,2026-04-16T11:57:30.219692,
historical_synthetic,,,,,,,,,,,,2025-08-06,,13.0,27.7,Clear,Bizerte,19.5,63.0,5.0,0.0,2026-04-16T11:57:30.219696,
historical_synthetic,,,,,,,,,,,,2025-08-06,,19.1,27.0,Partly Cloudy,Gabès,24.4,80.0,22.0,10.8,2026-04-16T11:57:30.219700,
historical_synthetic,,,,,,,,,,,,2025-08-06,,19.9,25.1,Cloudy,Nabeul,20.6,60.0,8.0,0.0,2026-04-16T11:57:30.219704,
historical_synthetic,,,,,,,,,,,,2025-08-06,,17.0,25.0,Clear,Monastir,19.4,83.0,8.0,0.0,2026-04-16T11:57:30.219710,
historical_synthetic,,,,,,,,,,,,2025-08-07,,19.4,31.3,Storm,Tunis,25.7,72.0,16.0,14.0,2026-04-16T11:57:30.219715,
historical_synthetic,,,,,,,,,,,,2025-08-07,,17.3,25.6,Rain,Sfax,18.3,59.0,13.0,0.0,2026-04-16T11:57:30.219719,
historical_synthetic,,,,,,,,,,,,2025-08-07,,19.7,26.2,Storm,Sousse,20.7,67.0,8.0,0.0,2026-04-16T11:57:30.219724,
historical_synthetic,,,,,,,,,,,,2025-08-07,,19.5,29.1,Partly Cloudy,Bizerte,24.8,41.0,7.0,10.2,2026-04-16T11:57:30.219729,
historical_synthetic,,,,,,,,,,,,2025-08-07,,14.3,25.5,Clear,Gabès,23.2,90.0,12.0,19.7,2026-04-16T11:57:30.219733,
historical_synthetic,,,,,,,,,,,,2025-08-07,,18.7,24.6,Storm,Nabeul,25.9,79.0,21.0,0.0,2026-04-16T11:57:30.219738,
historical_synthetic,,,,,,,,,,,,2025-08-07,,12.2,27.0,Clear,Monastir,22.3,64.0,16.0,0.0,2026-04-16T11:57:30.219742,
historical_synthetic,,,,,,,,,,,,2025-08-08,,19.7,25.9,Clear,Tunis,23.4,74.0,5.0,0.0,2026-04-16T11:57:30.219746,
historical_synthetic,,,,,,,,,,,,2025-08-08,,12.3,24.9,Storm,Sfax,18.0,73.0,8.0,17.3,2026-04-16T11:57:30.219751,
historical_synthetic,,,,,,,,,,,,2025-08-08,,16.9,26.4,Clear,Sousse,24.2,88.0,11.0,1.0,2026-04-16T11:57:30.219757,
historical_synthetic,,,,,,,,,,,,2025-08-08,,15.7,31.1,Storm,Bizerte,19.2,51.0,25.0,0.0,2026-04-16T11:57:30.219761,
historical_synthetic,,,,,,,,,,,,2025-08-08,,19.7,31.5,Storm,Gabès,18.8,45.0,20.0,12.5,2026-04-16T11:57:30.219768,
historical_synthetic,,,,,,,,,,,,2025-08-08,,14.4,25.5,Storm,Nabeul,25.9,45.0,16.0,16.8,2026-04-16T11:57:30.219772,
historical_synthetic,,,,,,,,,,,,2025-08-08,,18.6,24.4,Cloudy,Monastir,19.5,59.0,13.0,0.0,2026-04-16T11:57:30.219777,
historical_synthetic,,,,,,,,,,,,2025-08-09,,15.7,27.1,Storm,Tunis,26.7,58.0,6.0,11.9,2026-04-16T11:57:30.219782,
historical_synthetic,,,,,,,,,,,,2025-08-09,,17.9,30.6,Storm,Sfax,20.4,80.0,19.0,17.9,2026-04-16T11:57:30.219787,
historical_synthetic,,,,,,,,,,,,2025-08-09,,14.4,30.9,Clear,Sousse,26.5,60.0,10.0,0.0,2026-04-16T11:57:30.219791,
historical_synthetic,,,,,,,,,,,,2025-08-09,,13.0,29.6,Partly Cloudy,Bizerte,22.4,64.0,9.0,19.4,2026-04-16T11:57:30.219797,
historical_synthetic,,,,,,,,,,,,2025-08-09,,13.5,31.4,Storm,Gabès,20.1,68.0,17.0,0.0,2026-04-16T11:57:30.219802,
historical_synthetic,,,,,,,,,,,,2025-08-09,,12.3,30.9,Cloudy,Nabeul,24.0,45.0,5.0,5.0,2026-04-16T11:57:30.219807,
historical_synthetic,,,,,,,,,,,,2025-08-09,,15.8,29.2,Rain,Monastir,23.0,43.0,6.0,0.0,2026-04-16T11:57:30.219812,
historical_synthetic,,,,,,,,,,,,2025-08-10,,14.7,27.6,Rain,Tunis,22.5,60.0,18.0,9.0,2026-04-16T11:57:30.219817,
historical_synthetic,,,,,,,,,,,,2025-08-10,,18.8,27.2,Storm,Sfax,20.2,84.0,25.0,0.0,2026-04-16T11:57:30.219821,
historical_synthetic,,,,,,,,,,,,2025-08-10,,15.1,26.3,Storm,Sousse,19.0,76.0,9.0,0.0,2026-04-16T11:57:30.219825,
historical_synthetic,,,,,,,,,,,,2025-08-10,,18.7,31.2,Storm,Bizerte,22.0,58.0,17.0,0.0,2026-04-16T11:57:30.219829,
historical_synthetic,,,,,,,,,,,,2025-08-10,,16.3,24.2,Rain,Gabès,22.0,77.0,7.0,0.0,2026-04-16T11:57:30.219833,
historical_synthetic,,,,,,,,,,,,2025-08-10,,19.2,30.2,Partly Cloudy,Nabeul,20.8,57.0,6.0,0.0,2026-04-16T11:57:30.219837,
historical_synthetic,,,,,,,,,,,,2025-08-10,,16.6,29.5,Partly Cloudy,Monastir,25.6,67.0,7.0,16.7,2026-04-16T11:57:30.219842,
historical_synthetic,,,,,,,,,,,,2025-08-11,,18.2,31.5,Clear,Tunis,18.8,77.0,9.0,0.0,2026-04-16T11:57:30.219846,
historical_synthetic,,,,,,,,,,,,2025-08-11,,12.2,25.8,Clear,Sfax,25.5,85.0,8.0,0.0,2026-04-16T11:57:30.219851,
historical_synthetic,,,,,,,,,,,,2025-08-11,,14.4,31.7,Storm,Sousse,27.0,60.0,14.0,0.0,2026-04-16T11:57:30.219856,
historical_synthetic,,,,,,,,,,,,2025-08-11,,12.4,28.5,Partly Cloudy,Bizerte,23.1,44.0,22.0,0.0,2026-04-16T11:57:30.219860,
historical_synthetic,,,,,,,,,,,,2025-08-11,,14.2,31.6,Partly Cloudy,Gabès,27.0,48.0,23.0,6.7,2026-04-16T11:57:30.219864,
historical_synthetic,,,,,,,,,,,,2025-08-11,,17.6,28.2,Cloudy,Nabeul,25.0,79.0,9.0,0.0,2026-04-16T11:57:30.219870,
historical_synthetic,,,,,,,,,,,,2025-08-11,,16.0,30.4,Clear,Monastir,24.2,41.0,9.0,0.0,2026-04-16T11:57:30.219874,
historical_synthetic,,,,,,,,,,,,2025-08-12,,19.1,29.1,Rain,Tunis,25.0,89.0,10.0,0.0,2026-04-16T11:57:30.219879,
historical_synthetic,,,,,,,,,,,,2025-08-12,,12.7,27.2,Storm,Sfax,25.5,72.0,11.0,0.0,2026-04-16T11:57:30.219883,
historical_synthetic,,,,,,,,,,,,2025-08-12,,16.2,26.6,Rain,Sousse,24.4,82.0,17.0,6.1,2026-04-16T11:57:30.219887,
historical_synthetic,,,,,,,,,,,,2025-08-12,,17.8,30.1,Partly Cloudy,Bizerte,19.9,40.0,16.0,5.3,2026-04-16T11:57:30.219892,
historical_synthetic,,,,,,,,,,,,2025-08-12,,12.5,29.7,Clear,Gabès,20.5,49.0,11.0,0.0,2026-04-16T11:57:30.219897,
historical_synthetic,,,,,,,,,,,,2025-08-12,,16.9,28.3,Partly Cloudy,Nabeul,19.5,54.0,8.0,10.6,2026-04-16T11:57:30.219902,
historical_synthetic,,,,,,,,,,,,2025-08-12,,17.9,30.0,Clear,Monastir,21.8,75.0,19.0,13.6,2026-04-16T11:57:30.219906,
historical_synthetic,,,,,,,,,,,,2025-08-13,,12.1,29.0,Partly Cloudy,Tunis,22.7,50.0,25.0,11.9,2026-04-16T11:57:30.219911,
historical_synthetic,,,,,,,,,,,,2025-08-13,,14.2,25.1,Rain,Sfax,20.4,81.0,17.0,10.2,2026-04-16T11:57:30.219916,
historical_synthetic,,,,,,,,,,,,2025-08-13,,16.3,28.4,Cloudy,Sousse,25.4,48.0,24.0,4.8,2026-04-16T11:57:30.219921,
historical_synthetic,,,,,,,,,,,,2025-08-13,,15.3,29.7,Rain,Bizerte,26.9,63.0,25.0,0.0,2026-04-16T11:57:30.219925,
historical_synthetic,,,,,,,,,,,,2025-08-13,,18.4,26.8,Storm,Gabès,25.3,75.0,14.0,2.3,2026-04-16T11:57:30.219929,
historical_synthetic,,,,,,,,,,,,2025-08-13,,14.8,24.7,Storm,Nabeul,26.3,59.0,24.0,11.1,2026-04-16T11:57:30.219933,
historical_synthetic,,,,,,,,,,,,2025-08-13,,13.9,24.8,Clear,Monastir,23.8,54.0,13.0,0.0,2026-04-16T11:57:30.219938,
historical_synthetic,,,,,,,,,,,,2025-08-14,,18.2,29.0,Partly Cloudy,Tunis,17.1,45.0,16.0,0.0,2026-04-16T11:57:30.219945,
historical_synthetic,,,,,,,,,,,,2025-08-14,,13.4,30.5,Cloudy,Sfax,23.9,71.0,7.0,0.0,2026-04-16T11:57:30.219949,
historical_synthetic,,,,,,,,,,,,2025-08-14,,15.1,31.3,Rain,Sousse,23.6,45.0,13.0,0.0,2026-04-16T11:57:30.219953,
historical_synthetic,,,,,,,,,,,,2025-08-14,,19.6,27.2,Storm,Bizerte,24.7,87.0,10.0,0.1,2026-04-16T11:57:30.219958,
historical_synthetic,,,,,,,,,,,,2025-08-14,,17.1,29.6,Cloudy,Gabès,20.5,50.0,20.0,0.0,2026-04-16T11:57:30.219961,
historical_synthetic,,,,,,,,,,,,2025-08-14,,17.5,27.4,Partly Cloudy,Nabeul,21.6,45.0,11.0,11.8,2026-04-16T11:57:30.219967,
historical_synthetic,,,,,,,,,,,,2025-08-14,,15.8,25.2,Storm,Monastir,21.0,88.0,9.0,6.4,2026-04-16T11:57:30.219972,
historical_synthetic,,,,,,,,,,,,2025-08-15,,17.2,26.6,Storm,Tunis,25.9,40.0,22.0,7.3,2026-04-16T11:57:30.219977,
