source,city,temperature_c,condition,extraction_method,url,scraped_at,batch_number,batch_timestamp,record_number,collection_time,data_type,alert_active,wind_speed_kmh,alert_types,issue_date,valid_until,feels_like_c,humidity_percent,pressure_hpa,wind_speed_mps,wind_direction,weather_main,weather_description,cloud_coverage,visibility_m,timestamp,forecast_hours_ahead,forecast_time,predicted_temp_c,precipitation_chance,confidence,generated_at,error
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:47:09,8,2026-02-04T21:46:29.872149,127,21:47:12,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Sousse,15.88,,,,21:47:10,8,2026-02-04T21:46:29.872149,128,21:47:12,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
forecast_generated,Sousse,,,,,,8,2026-02-04T21:46:29.872149,129,21:47:12,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:47:10.090556,14.1,24.0,77.0,2026-02-04T21:47:10.090585,
openweather_api,Bizerte,12,,,,21:47:10,8,2026-02-04T21:46:29.872149,130,21:47:12,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Gabes,17.98,,,,21:47:11,8,2026-02-04T21:46:29.872149,131,21:47:12,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
openweather_api,Tunis,16.5,,,,21:47:11,8,2026-02-04T21:46:29.872149,132,21:47:12,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
forecast_generated,Tunis,,,,,,8,2026-02-04T21:46:29.872149,133,21:47:12,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:47:11.614167,13.3,48.0,88.0,2026-02-04T21:47:11.614220,
openweather_api,Sfax,15.08,,,,21:47:12,8,2026-02-04T21:46:29.872149,134,21:47:12,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:42:36,,,,,,,
openweather_api,Nabeul,14.56,,,,21:47:12,8,2026-02-04T21:46:29.872149,135,21:47:12,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:48:08,9,2026-02-04T21:48:06.904623,136,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,21,Unknown,generated,https://www.bbc.com/weather/2467466,21:48:10,9,2026-02-04T21:48:06.904623,137,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:48:13,9,2026-02-04T21:48:06.904623,138,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,22,Unknown,generated,https://www.bbc.com/weather/2472776,21:48:15,9,2026-02-04T21:48:06.904623,139,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,23,Unknown,generated,https://www.bbc.com/weather/2473496,21:48:18,9,2026-02-04T21:48:06.904623,140,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,22,Unknown,generated,https://www.bbc.com/weather/2470088,21:48:24,9,2026-02-04T21:48:06.904623,141,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,13,Unknown,generated,https://www.bbc.com/weather/2468562,21:48:27,9,2026-02-04T21:48:06.904623,142,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:48:33,9,2026-02-04T21:48:06.904623,143,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:48:41,9,2026-02-04T21:48:06.904623,144,21:48:48,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Kairouan,16.01,,,,21:48:42,9,2026-02-04T21:48:06.904623,145,21:48:48,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Bizerte,12,,,,21:48:43,9,2026-02-04T21:48:06.904623,146,21:48:48,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Mahdia,15.11,,,,21:48:44,9,2026-02-04T21:48:06.904623,147,21:48:48,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Tunis,16.5,,,,21:48:46,9,2026-02-04T21:48:06.904623,148,21:48:48,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Sousse,15.88,,,,21:48:46,9,2026-02-04T21:48:06.904623,149,21:48:48,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
forecast_generated,Sousse,,,,,,9,2026-02-04T21:48:06.904623,150,21:48:48,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:48:46.987277,23.4,40.0,66.0,2026-02-04T21:48:46.987318,
openweather_api,Gabes,17.98,,,,21:48:47,9,2026-02-04T21:48:06.904623,151,21:48:48,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:50:03,10,2026-02-04T21:50:02.150103,152,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,12,Unknown,generated,https://www.bbc.com/weather/2467466,21:50:04,10,2026-02-04T21:50:02.150103,153,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:50:06,10,2026-02-04T21:50:02.150103,154,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,16,Unknown,generated,https://www.bbc.com/weather/2472776,21:50:07,10,2026-02-04T21:50:02.150103,155,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,12,Unknown,generated,https://www.bbc.com/weather/2473496,21:50:08,10,2026-02-04T21:50:02.150103,156,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,15,Unknown,generated,https://www.bbc.com/weather/2470088,21:50:09,10,2026-02-04T21:50:02.150103,157,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,16,Unknown,generated,https://www.bbc.com/weather/2468562,21:50:11,10,2026-02-04T21:50:02.150103,158,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:50:12,10,2026-02-04T21:50:02.150103,159,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:50:16,10,2026-02-04T21:50:02.150103,160,21:50:19,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Kairouan,16.01,,,,21:50:16,10,2026-02-04T21:50:02.150103,161,21:50:19,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Tunis,16.5,,,,21:50:16,10,2026-02-04T21:50:02.150103,162,21:50:19,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
forecast_generated,Tunis,,,,,,10,2026-02-04T21:50:02.150103,163,21:50:19,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:50:16.867534,28.4,2.0,67.0,2026-02-04T21:50:16.867576,
openweather_api,Sfax,15.08,,,,21:50:17,10,2026-02-04T21:50:02.150103,164,21:50:19,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:42:36,,,,,,,
openweather_api,Bizerte,12,,,,21:50:17,10,2026-02-04T21:50:02.150103,165,21:50:19,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Mahdia,15.11,,,,21:50:18,10,2026-02-04T21:50:02.150103,166,21:50:19,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Nabeul,14.56,,,,21:50:19,10,2026-02-04T21:50:02.150103,167,21:50:19,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:51:27,11,2026-02-04T21:51:26.440698,168,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,24,Unknown,generated,https://www.bbc.com/weather/2467466,21:51:28,11,2026-02-04T21:51:26.440698,169,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:51:29,11,2026-02-04T21:51:26.440698,170,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,24,Unknown,generated,https://www.bbc.com/weather/2472776,21:51:30,11,2026-02-04T21:51:26.440698,171,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,16,Unknown,generated,https://www.bbc.com/weather/2473496,21:51:32,11,2026-02-04T21:51:26.440698,172,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,20,Unknown,generated,https://www.bbc.com/weather/2470088,21:51:33,11,2026-02-04T21:51:26.440698,173,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,23,Unknown,generated,https://www.bbc.com/weather/2468562,21:51:34,11,2026-02-04T21:51:26.440698,174,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:51:36,11,2026-02-04T21:51:26.440698,175,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:51:38,11,2026-02-04T21:51:26.440698,176,21:51:41,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Sousse,15.88,,,,21:51:38,11,2026-02-04T21:51:26.440698,177,21:51:41,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Kairouan,16.01,,,,21:51:38,11,2026-02-04T21:51:26.440698,178,21:51:41,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
forecast_generated,Kairouan,,,,,,11,2026-02-04T21:51:26.440698,179,21:51:41,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:51:38.831432,29.5,2.0,64.0,2026-02-04T21:51:38.831482,
openweather_api,Tunis,16.5,,,,21:51:39,11,2026-02-04T21:51:26.440698,180,21:51:41,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
forecast_generated,Tunis,,,,,,11,2026-02-04T21:51:26.440698,181,21:51:41,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:51:39.279577,26.1,47.0,60.0,2026-02-04T21:51:39.279615,
openweather_api,Nabeul,14.56,,,,21:51:39,11,2026-02-04T21:51:26.440698,182,21:51:41,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
forecast_generated,Nabeul,,,,,,11,2026-02-04T21:51:26.440698,183,21:51:41,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:51:39.748536,12.9,61.0,76.0,2026-02-04T21:51:39.748558,
openweather_api,Mahdia,15.11,,,,21:51:40,11,2026-02-04T21:51:26.440698,184,21:51:41,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Tozeur,13.22,,,,21:51:40,11,2026-02-04T21:51:26.440698,185,21:51:41,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:38:38,,,,,,,
forecast_generated,Tozeur,,,,,,11,2026-02-04T21:51:26.440698,186,21:51:41,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:51:40.710960,25.6,3.0,78.0,2026-02-04T21:51:40.711020,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:52:51,12,2026-02-04T21:52:50.024006,187,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,13,Unknown,generated,https://www.bbc.com/weather/2467466,21:52:53,12,2026-02-04T21:52:50.024006,188,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:52:55,12,2026-02-04T21:52:50.024006,189,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,13,Unknown,generated,https://www.bbc.com/weather/2472776,21:52:57,12,2026-02-04T21:52:50.024006,190,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,16,Unknown,generated,https://www.bbc.com/weather/2473496,21:52:58,12,2026-02-04T21:52:50.024006,191,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,24,Unknown,generated,https://www.bbc.com/weather/2470088,21:53:00,12,2026-02-04T21:52:50.024006,192,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,12,Unknown,generated,https://www.bbc.com/weather/2468562,21:53:01,12,2026-02-04T21:52:50.024006,193,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:53:02,12,2026-02-04T21:52:50.024006,194,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:53:05,12,2026-02-04T21:52:50.024006,195,21:53:08,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Bizerte,12,,,,21:53:05,12,2026-02-04T21:52:50.024006,196,21:53:08,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
forecast_generated,Bizerte,,,,,,12,2026-02-04T21:52:50.024006,197,21:53:08,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:53:05.426552,13.8,25.0,63.0,2026-02-04T21:53:05.426588,
openweather_api,Tozeur,13.22,,,,21:53:05,12,2026-02-04T21:52:50.024006,198,21:53:08,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:53:05,,,,,,,
openweather_api,Tunis,16.5,,,,21:53:06,12,2026-02-04T21:52:50.024006,199,21:53:08,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
forecast_generated,Tunis,,,,,,12,2026-02-04T21:52:50.024006,200,21:53:08,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:53:06.431246,14.7,59.0,95.0,2026-02-04T21:53:06.431287,
openweather_api,Nabeul,14.56,,,,21:53:06,12,2026-02-04T21:52:50.024006,201,21:53:08,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Mahdia,15.11,,,,21:53:07,12,2026-02-04T21:52:50.024006,202,21:53:08,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:53:07,,,,,,,
openweather_api,Kairouan,16.01,,,,21:53:07,12,2026-02-04T21:52:50.024006,203,21:53:08,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:54:20,13,2026-02-04T21:54:17.279685,204,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,19,Unknown,generated,https://www.bbc.com/weather/2467466,21:54:21,13,2026-02-04T21:54:17.279685,205,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:54:24,13,2026-02-04T21:54:17.279685,206,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,13,Unknown,generated,https://www.bbc.com/weather/2472776,21:54:26,13,2026-02-04T21:54:17.279685,207,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,15,Unknown,generated,https://www.bbc.com/weather/2473496,21:54:27,13,2026-02-04T21:54:17.279685,208,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,23,Unknown,generated,https://www.bbc.com/weather/2470088,21:54:29,13,2026-02-04T21:54:17.279685,209,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,16,Unknown,generated,https://www.bbc.com/weather/2468562,21:54:30,13,2026-02-04T21:54:17.279685,210,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:54:32,13,2026-02-04T21:54:17.279685,211,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:54:35,13,2026-02-04T21:54:17.279685,212,21:54:38,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Tunis,16.5,,,,21:54:35,13,2026-02-04T21:54:17.279685,213,21:54:38,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
forecast_generated,Tunis,,,,,,13,2026-02-04T21:54:17.279685,214,21:54:38,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:54:35.596862,19.1,10.0,70.0,2026-02-04T21:54:35.596928,
openweather_api,Gabes,17.98,,,,21:54:36,13,2026-02-04T21:54:17.279685,215,21:54:38,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
forecast_generated,Gabes,,,,,,13,2026-02-04T21:54:17.279685,216,21:54:38,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:54:36.056358,27.5,24.0,93.0,2026-02-04T21:54:36.056380,
openweather_api,Mahdia,15.11,,,,21:54:36,13,2026-02-04T21:54:17.279685,217,21:54:38,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:53:07,,,,,,,
openweather_api,Sfax,15.08,,,,21:54:37,13,2026-02-04T21:54:17.279685,218,21:54:38,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:54:36,,,,,,,
forecast_generated,Sfax,,,,,,13,2026-02-04T21:54:17.279685,219,21:54:38,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:54:37.015899,28.6,15.0,92.0,2026-02-04T21:54:37.015921,
openweather_api,Bizerte,12,,,,21:54:37,13,2026-02-04T21:54:17.279685,220,21:54:38,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:54:37,,,,,,,
openweather_api,Monastir,15.99,,,,21:54:38,13,2026-02-04T21:54:17.279685,221,21:54:38,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:54:37,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:55:47,14,2026-02-04T21:55:45.336524,222,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,16,Unknown,generated,https://www.bbc.com/weather/2467466,21:55:49,14,2026-02-04T21:55:45.336524,223,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:55:51,14,2026-02-04T21:55:45.336524,224,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,21,Unknown,generated,https://www.bbc.com/weather/2472776,21:55:53,14,2026-02-04T21:55:45.336524,225,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,24,Unknown,generated,https://www.bbc.com/weather/2473496,21:55:55,14,2026-02-04T21:55:45.336524,226,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,21,Unknown,generated,https://www.bbc.com/weather/2470088,21:55:57,14,2026-02-04T21:55:45.336524,227,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,19,Unknown,generated,https://www.bbc.com/weather/2468562,21:56:00,14,2026-02-04T21:55:45.336524,228,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:56:03,14,2026-02-04T21:55:45.336524,229,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:56:09,14,2026-02-04T21:55:45.336524,230,21:56:12,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Mahdia,15.11,,,,21:56:09,14,2026-02-04T21:55:45.336524,231,21:56:12,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:53:07,,,,,,,
openweather_api,Kairouan,16.01,,,,21:56:10,14,2026-02-04T21:55:45.336524,232,21:56:12,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:56:09,,,,,,,
openweather_api,Monastir,15.99,,,,21:56:10,14,2026-02-04T21:55:45.336524,233,21:56:12,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:54:37,,,,,,,
openweather_api,Nabeul,14.56,,,,21:56:11,14,2026-02-04T21:55:45.336524,234,21:56:12,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Tozeur,13.22,,,,21:56:11,14,2026-02-04T21:55:45.336524,235,21:56:12,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:53:05,,,,,,,
openweather_api,Sousse,15.88,,,,21:56:12,14,2026-02-04T21:55:45.336524,236,21:56:12,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:56:12,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:57:07,15,2026-02-04T21:57:06.794339,237,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,21,Unknown,generated,https://www.bbc.com/weather/2467466,21:57:08,15,2026-02-04T21:57:06.794339,238,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:57:10,15,2026-02-04T21:57:06.794339,239,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,15,Unknown,generated,https://www.bbc.com/weather/2472776,21:57:11,15,2026-02-04T21:57:06.794339,240,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,25,Unknown,generated,https://www.bbc.com/weather/2473496,21:57:12,15,2026-02-04T21:57:06.794339,241,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,25,Unknown,generated,https://www.bbc.com/weather/2470088,21:57:14,15,2026-02-04T21:57:06.794339,242,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,23,Unknown,generated,https://www.bbc.com/weather/2468562,21:57:15,15,2026-02-04T21:57:06.794339,243,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:57:18,15,2026-02-04T21:57:06.794339,244,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
meteo_tn,,,,,https://www.meteo.tn/fr/vigilance-meterologique,21:57:23,15,2026-02-04T21:57:06.794339,245,21:57:27,weather_alert,True,80,"sand_storm, rain, storm, wind",2026-02-04 16:58,2026-02-05 17:00,,,,,,,,,,,,,,,,,
openweather_api,Tozeur,13.22,,,,21:57:23,15,2026-02-04T21:57:06.794339,246,21:57:27,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:57:23,,,,,,,
forecast_generated,Tozeur,,,,,,15,2026-02-04T21:57:06.794339,247,21:57:27,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:57:23.872474,20.4,2.0,65.0,2026-02-04T21:57:23.872528,
openweather_api,Nabeul,14.56,,,,21:57:24,15,2026-02-04T21:57:06.794339,248,21:57:27,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:57:24,,,,,,,
forecast_generated,Nabeul,,,,,,15,2026-02-04T21:57:06.794339,249,21:57:27,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:57:24.431580,16.4,16.0,79.0,2026-02-04T21:57:24.431615,
openweather_api,Sousse,15.88,,,,21:57:25,15,2026-02-04T21:57:06.794339,250,21:57:27,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:57:19,,,,,,,
openweather_api,Monastir,15.99,,,,21:57:25,15,2026-02-04T21:57:06.794339,251,21:57:27,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:53:11,,,,,,,
forecast_generated,Monastir,,,,,,15,2026-02-04T21:57:06.794339,252,21:57:27,forecast,,,,,,,,,,,,,,,,3.0,2026-02-05T00:57:25.646576,11.0,75.0,71.0,2026-02-04T21:57:25.646626,
