source,url,scraped_at,diffusion_date,validity_date,description,has_wind,has_rain,has_storm,has_sand,timestamp,pressure,date,day,temperature_min,temperature_max,weather_condition,city,temperature_avg,humidity,wind_speed,precipitation,generated_at,precipitation_probability
historical_synthetic,,,,,,,,,,,,2025-04-05,,10.4,19.1,Cloudy,Sfax,15.6,60.0,17.0,0.0,2026-02-04T19:46:52.546145,
historical_synthetic,,,,,,,,,,,,2025-04-05,,6.0,22.0,Clear,Sousse,15.2,48.0,22.0,1.3,2026-02-04T19:46:52.546154,
historical_synthetic,,,,,,,,,,,,2025-04-05,,6.6,24.1,Rain,Bizerte,19.4,82.0,17.0,0.0,2026-02-04T19:46:52.546166,
historical_synthetic,,,,,,,,,,,,2025-04-05,,13.2,22.6,Clear,Gabès,17.9,57.0,7.0,0.0,2026-02-04T19:46:52.546174,
historical_synthetic,,,,,,,,,,,,2025-04-05,,11.3,20.9,Cloudy,Nabeul,13.3,70.0,15.0,0.0,2026-02-04T19:46:52.546182,
historical_synthetic,,,,,,,,,,,,2025-04-05,,13.0,20.4,Clear,Monastir,13.4,51.0,10.0,0.0,2026-02-04T19:46:52.546191,
historical_synthetic,,,,,,,,,,,,2025-04-06,,6.4,24.9,Partly Cloudy,Tunis,14.4,49.0,14.0,0.0,2026-02-04T19:46:52.546201,
historical_synthetic,,,,,,,,,,,,2025-04-06,,13.0,19.0,Rain,Sfax,15.7,57.0,22.0,18.5,2026-02-04T19:46:52.546212,
historical_synthetic,,,,,,,,,,,,2025-04-06,,11.0,22.1,Clear,Sousse,11.9,87.0,5.0,0.0,2026-02-04T19:46:52.546220,
historical_synthetic,,,,,,,,,,,,2025-04-06,,8.4,22.3,Clear,Bizerte,16.5,77.0,13.0,0.0,2026-02-04T19:46:52.546230,
historical_synthetic,,,,,,,,,,,,2025-04-06,,7.1,23.1,Storm,Gabès,11.5,55.0,22.0,4.6,2026-02-04T19:46:52.546240,
historical_synthetic,,,,,,,,,,,,2025-04-06,,6.7,24.9,Partly Cloudy,Nabeul,19.5,46.0,12.0,0.0,2026-02-04T19:46:52.546249,
historical_synthetic,,,,,,,,,,,,2025-04-06,,6.1,21.3,Cloudy,Monastir,13.5,69.0,19.0,0.0,2026-02-04T19:46:52.546257,
historical_synthetic,,,,,,,,,,,,2025-04-07,,7.6,23.2,Storm,Tunis,20.4,84.0,18.0,0.0,2026-02-04T19:46:52.546267,
historical_synthetic,,,,,,,,,,,,2025-04-07,,12.8,25.8,Storm,Sfax,18.2,69.0,8.0,0.0,2026-02-04T19:46:52.546275,
historical_synthetic,,,,,,,,,,,,2025-04-07,,9.8,25.9,Rain,Sousse,18.6,49.0,15.0,0.0,2026-02-04T19:46:52.546284,
historical_synthetic,,,,,,,,,,,,2025-04-07,,9.1,24.9,Cloudy,Bizerte,14.9,79.0,25.0,0.0,2026-02-04T19:46:52.546293,
historical_synthetic,,,,,,,,,,,,2025-04-07,,12.7,21.7,Rain,Gabès,15.3,62.0,5.0,0.0,2026-02-04T19:46:52.546303,
historical_synthetic,,,,,,,,,,,,2025-04-07,,8.1,21.9,Storm,Nabeul,14.6,87.0,21.0,0.0,2026-02-04T19:46:52.546311,
historical_synthetic,,,,,,,,,,,,2025-04-07,,7.5,25.0,Partly Cloudy,Monastir,18.7,49.0,7.0,0.0,2026-02-04T19:46:52.546320,
historical_synthetic,,,,,,,,,,,,2025-04-08,,6.5,19.8,Partly Cloudy,Tunis,18.1,87.0,21.0,3.3,2026-02-04T19:46:52.546330,
historical_synthetic,,,,,,,,,,,,2025-04-08,,12.0,24.6,Cloudy,Sfax,19.6,49.0,14.0,0.0,2026-02-04T19:46:52.546339,
historical_synthetic,,,,,,,,,,,,2025-04-08,,12.7,24.2,Cloudy,Sousse,17.4,50.0,23.0,0.0,2026-02-04T19:46:52.546347,
historical_synthetic,,,,,,,,,,,,2025-04-08,,9.6,23.5,Partly Cloudy,Bizerte,11.4,49.0,5.0,0.0,2026-02-04T19:46:52.546356,
historical_synthetic,,,,,,,,,,,,2025-04-08,,12.9,22.9,Partly Cloudy,Gabès,19.4,74.0,22.0,0.0,2026-02-04T19:46:52.546364,
historical_synthetic,,,,,,,,,,,,2025-04-08,,7.6,24.6,Clear,Nabeul,15.0,79.0,11.0,8.9,2026-02-04T19:46:52.546373,
historical_synthetic,,,,,,,,,,,,2025-04-08,,11.4,21.0,Partly Cloudy,Monastir,20.3,47.0,22.0,0.0,2026-02-04T19:46:52.546382,
historical_synthetic,,,,,,,,,,,,2025-04-09,,9.8,25.4,Storm,Tunis,11.6,76.0,15.0,13.2,2026-02-04T19:46:52.546396,
historical_synthetic,,,,,,,,,,,,2025-04-09,,13.2,23.1,Clear,Sfax,13.6,64.0,23.0,0.0,2026-02-04T19:46:52.546405,
historical_synthetic,,,,,,,,,,,,2025-04-09,,13.4,24.3,Rain,Sousse,13.5,43.0,21.0,0.0,2026-02-04T19:46:52.546413,
historical_synthetic,,,,,,,,,,,,2025-04-09,,12.8,19.0,Rain,Bizerte,15.6,60.0,17.0,0.0,2026-02-04T19:46:52.546422,
historical_synthetic,,,,,,,,,,,,2025-04-09,,10.5,24.1,Storm,Gabès,13.4,64.0,23.0,0.0,2026-02-04T19:46:52.546430,
historical_synthetic,,,,,,,,,,,,2025-04-09,,8.3,19.6,Rain,Nabeul,17.7,54.0,11.0,0.0,2026-02-04T19:46:52.546440,
historical_synthetic,,,,,,,,,,,,2025-04-09,,8.1,25.4,Clear,Monastir,18.1,68.0,8.0,1.8,2026-02-04T19:46:52.546449,
historical_synthetic,,,,,,,,,,,,2025-04-10,,8.0,25.4,Cloudy,Tunis,12.5,48.0,21.0,12.8,2026-02-04T19:46:52.546460,
historical_synthetic,,,,,,,,,,,,2025-04-10,,11.0,24.6,Rain,Sfax,16.9,53.0,24.0,0.0,2026-02-04T19:46:52.546469,
historical_synthetic,,,,,,,,,,,,2025-04-10,,6.2,22.2,Rain,Sousse,16.6,65.0,9.0,0.0,2026-02-04T19:46:52.546479,
historical_synthetic,,,,,,,,,,,,2025-04-10,,7.7,18.2,Rain,Bizerte,18.7,75.0,21.0,0.0,2026-02-04T19:46:52.546489,
historical_synthetic,,,,,,,,,,,,2025-04-10,,12.6,25.4,Storm,Gabès,13.5,78.0,11.0,0.0,2026-02-04T19:46:52.546497,
historical_synthetic,,,,,,,,,,,,2025-04-10,,13.8,26.0,Storm,Nabeul,16.7,71.0,15.0,0.0,2026-02-04T19:46:52.546506,
historical_synthetic,,,,,,,,,,,,2025-04-10,,10.2,21.4,Clear,Monastir,14.3,53.0,25.0,0.0,2026-02-04T19:46:52.546514,
historical_synthetic,,,,,,,,,,,,2025-04-11,,6.4,18.6,Clear,Tunis,13.8,65.0,15.0,0.0,2026-02-04T19:46:52.546524,
historical_synthetic,,,,,,,,,,,,2025-04-11,,11.3,24.6,Partly Cloudy,Sfax,13.8,40.0,11.0,0.0,2026-02-04T19:46:52.546533,
historical_synthetic,,,,,,,,,,,,2025-04-11,,9.1,18.9,Cloudy,Sousse,18.9,88.0,20.0,0.0,2026-02-04T19:46:52.546541,
historical_synthetic,,,,,,,,,,,,2025-04-11,,11.5,22.8,Clear,Bizerte,20.1,58.0,7.0,0.0,2026-02-04T19:46:52.546549,
historical_synthetic,,,,,,,,,,,,2025-04-11,,12.1,21.5,Partly Cloudy,Gabès,16.5,45.0,18.0,6.9,2026-02-04T19:46:52.546559,
historical_synthetic,,,,,,,,,,,,2025-04-11,,9.6,24.7,Clear,Nabeul,18.6,90.0,6.0,0.0,2026-02-04T19:46:52.546567,
historical_synthetic,,,,,,,,,,,,2025-04-11,,8.1,22.0,Cloudy,Monastir,13.2,79.0,12.0,0.0,2026-02-04T19:46:52.546578,
historical_synthetic,,,,,,,,,,,,2025-04-12,,7.7,18.3,Partly Cloudy,Tunis,15.5,69.0,17.0,0.0,2026-02-04T19:46:52.546587,
historical_synthetic,,,,,,,,,,,,2025-04-12,,8.1,25.6,Cloudy,Sfax,14.2,87.0,19.0,0.0,2026-02-04T19:46:52.546595,
historical_synthetic,,,,,,,,,,,,2025-04-12,,11.1,24.3,Cloudy,Sousse,11.0,70.0,15.0,0.0,2026-02-04T19:46:52.546604,
historical_synthetic,,,,,,,,,,,,2025-04-12,,11.5,25.7,Storm,Bizerte,20.2,51.0,7.0,0.0,2026-02-04T19:46:52.546612,
historical_synthetic,,,,,,,,,,,,2025-04-12,,12.3,18.9,Cloudy,Gabès,19.2,40.0,6.0,0.0,2026-02-04T19:46:52.546622,
historical_synthetic,,,,,,,,,,,,2025-04-12,,10.7,21.3,Rain,Nabeul,14.9,81.0,6.0,0.0,2026-02-04T19:46:52.546631,
historical_synthetic,,,,,,,,,,,,2025-04-12,,8.4,24.9,Rain,Monastir,11.2,71.0,20.0,17.7,2026-02-04T19:46:52.546640,
historical_synthetic,,,,,,,,,,,,2025-04-13,,6.2,21.8,Clear,Tunis,18.0,64.0,17.0,0.0,2026-02-04T19:46:52.546649,
historical_synthetic,,,,,,,,,,,,2025-04-13,,11.3,18.3,Rain,Sfax,11.1,65.0,5.0,18.8,2026-02-04T19:46:52.546657,
historical_synthetic,,,,,,,,,,,,2025-04-13,,9.3,19.3,Rain,Sousse,14.2,84.0,16.0,0.0,2026-02-04T19:46:52.546666,
historical_synthetic,,,,,,,,,,,,2025-04-13,,8.5,22.5,Cloudy,Bizerte,16.3,46.0,16.0,16.7,2026-02-04T19:46:52.546676,
historical_synthetic,,,,,,,,,,,,2025-04-13,,8.1,23.7,Rain,Gabès,17.0,74.0,19.0,0.0,2026-02-04T19:46:52.546684,
historical_synthetic,,,,,,,,,,,,2025-04-13,,12.2,23.5,Partly Cloudy,Nabeul,20.1,59.0,15.0,0.0,2026-02-04T19:46:52.546692,
historical_synthetic,,,,,,,,,,,,2025-04-13,,12.8,23.4,Clear,Monastir,14.3,82.0,24.0,0.0,2026-02-04T19:46:52.546701,
historical_synthetic,,,,,,,,,,,,2025-04-14,,7.7,21.6,Partly Cloudy,Tunis,16.9,81.0,23.0,0.0,2026-02-04T19:46:52.546710,
historical_synthetic,,,,,,,,,,,,2025-04-14,,8.9,19.0,Partly Cloudy,Sfax,13.7,68.0,18.0,0.0,2026-02-04T19:46:52.546718,
historical_synthetic,,,,,,,,,,,,2025-04-14,,12.9,23.6,Rain,Sousse,20.7,62.0,6.0,0.0,2026-02-04T19:46:52.546726,
historical_synthetic,,,,,,,,,,,,2025-04-14,,12.4,18.0,Partly Cloudy,Bizerte,20.0,46.0,15.0,5.8,2026-02-04T19:46:52.546734,
historical_synthetic,,,,,,,,,,,,2025-04-14,,12.0,19.1,Partly Cloudy,Gabès,14.8,89.0,18.0,0.0,2026-02-04T19:46:52.546742,
historical_synthetic,,,,,,,,,,,,2025-04-14,,6.9,19.8,Storm,Nabeul,13.1,46.0,21.0,1.0,2026-02-04T19:46:52.546754,
historical_synthetic,,,,,,,,,,,,2025-04-14,,7.8,25.7,Storm,Monastir,15.6,43.0,9.0,13.7,2026-02-04T19:46:52.546763,
historical_synthetic,,,,,,,,,,,,2025-04-15,,9.2,20.5,Rain,Tunis,20.7,74.0,15.0,0.0,2026-02-04T19:46:52.546777,
historical_synthetic,,,,,,,,,,,,2025-04-15,,9.8,22.3,Cloudy,Sfax,13.9,57.0,19.0,0.0,2026-02-04T19:46:52.546787,
historical_synthetic,,,,,,,,,,,,2025-04-15,,8.3,18.4,Rain,Sousse,14.6,48.0,17.0,0.0,2026-02-04T19:46:52.546794,
historical_synthetic,,,,,,,,,,,,2025-04-15,,6.7,25.9,Storm,Bizerte,19.1,40.0,17.0,0.0,2026-02-04T19:46:52.546802,
historical_synthetic,,,,,,,,,,,,2025-04-15,,14.0,20.9,Rain,Gabès,16.6,48.0,18.0,0.0,2026-02-04T19:46:52.546810,
historical_synthetic,,,,,,,,,,,,2025-04-15,,13.0,22.3,Rain,Nabeul,19.0,62.0,12.0,0.0,2026-02-04T19:46:52.546818,
historical_synthetic,,,,,,,,,,,,2025-04-15,,11.7,20.8,Storm,Monastir,20.1,65.0,13.0,12.3,2026-02-04T19:46:52.546827,
historical_synthetic,,,,,,,,,,,,2025-04-16,,6.0,24.8,Storm,Tunis,12.4,51.0,19.0,0.0,2026-02-04T19:46:52.546836,
historical_synthetic,,,,,,,,,,,,2025-04-16,,7.1,23.2,Storm,Sfax,16.3,49.0,22.0,0.0,2026-02-04T19:46:52.546845,
historical_synthetic,,,,,,,,,,,,2025-04-16,,12.4,23.5,Rain,Sousse,20.8,75.0,9.0,0.0,2026-02-04T19:46:52.546853,
historical_synthetic,,,,,,,,,,,,2025-04-16,,11.4,19.7,Partly Cloudy,Bizerte,15.4,60.0,6.0,10.0,2026-02-04T19:46:52.546862,
historical_synthetic,,,,,,,,,,,,2025-04-16,,13.3,24.9,Cloudy,Gabès,14.1,55.0,20.0,3.9,2026-02-04T19:46:52.546870,
historical_synthetic,,,,,,,,,,,,2025-04-16,,8.3,21.2,Storm,Nabeul,15.2,52.0,9.0,3.9,2026-02-04T19:46:52.546879,
historical_synthetic,,,,,,,,,,,,2025-04-16,,7.3,22.1,Cloudy,Monastir,13.4,61.0,10.0,0.0,2026-02-04T19:46:52.546887,
historical_synthetic,,,,,,,,,,,,2025-04-17,,12.0,18.3,Clear,Tunis,18.9,73.0,10.0,4.4,2026-02-04T19:46:52.546896,
historical_synthetic,,,,,,,,,,,,2025-04-17,,8.8,19.2,Clear,Sfax,14.4,83.0,6.0,0.0,2026-02-04T19:46:52.546904,
historical_synthetic,,,,,,,,,,,,2025-04-17,,13.2,18.6,Partly Cloudy,Sousse,17.8,60.0,22.0,0.0,2026-02-04T19:46:52.546912,
historical_synthetic,,,,,,,,,,,,2025-04-17,,11.4,19.5,Partly Cloudy,Bizerte,12.3,63.0,24.0,0.0,2026-02-04T19:46:52.546920,
historical_synthetic,,,,,,,,,,,,2025-04-17,,6.4,22.9,Partly Cloudy,Gabès,13.2,85.0,5.0,0.0,2026-02-04T19:46:52.546929,
historical_synthetic,,,,,,,,,,,,2025-04-17,,12.9,22.5,Rain,Nabeul,17.2,72.0,10.0,0.0,2026-02-04T19:46:52.546937,
historical_synthetic,,,,,,,,,,,,2025-04-17,,12.2,20.4,Clear,Monastir,15.3,88.0,20.0,15.0,2026-02-04T19:46:52.546945,
historical_synthetic,,,,,,,,,,,,2025-04-18,,8.9,24.1,Partly Cloudy,Tunis,14.1,64.0,6.0,0.0,2026-02-04T19:46:52.546955,
historical_synthetic,,,,,,,,,,,,2025-04-18,,7.1,24.1,Rain,Sfax,18.1,66.0,21.0,0.0,2026-02-04T19:46:52.546963,
historical_synthetic,,,,,,,,,,,,2025-04-18,,13.3,20.6,Partly Cloudy,Sousse,19.5,74.0,14.0,0.0,2026-02-04T19:46:52.546971,
historical_synthetic,,,,,,,,,,,,2025-04-18,,9.7,23.0,Partly Cloudy,Bizerte,16.4,56.0,19.0,5.4,2026-02-04T19:46:52.546980,
historical_synthetic,,,,,,,,,,,,2025-04-18,,9.3,23.8,Partly Cloudy,Gabès,17.4,46.0,16.0,0.0,2026-02-04T19:46:52.546988,
historical_synthetic,,,,,,,,,,,,2025-04-18,,7.9,20.1,Partly Cloudy,Nabeul,15.0,51.0,8.0,11.8,2026-02-04T19:46:52.546996,
historical_synthetic,,,,,,,,,,,,2025-04-18,,9.5,25.3,Rain,Monastir,18.3,65.0,24.0,0.0,2026-02-04T19:46:52.547004,
historical_synthetic,,,,,,,,,,,,2025-04-19,,8.3,21.5,Rain,Tunis,20.1,68.0,10.0,9.8,2026-02-04T19:46:52.547015,
historical_synthetic,,,,,,,,,,,,2025-04-19,,7.1,24.0,Rain,Sfax,16.5,71.0,5.0,15.6,2026-02-04T19:46:52.547023,
historical_synthetic,,,,,,,,,,,,2025-04-19,,12.0,22.5,Clear,Sousse,11.6,73.0,25.0,1.6,2026-02-04T19:46:52.547031,
historical_synthetic,,,,,,,,,,,,2025-04-19,,13.6,25.1,Storm,Bizerte,19.6,69.0,16.0,0.0,2026-02-04T19:46:52.547040,
historical_synthetic,,,,,,,,,,,,2025-04-19,,11.0,19.8,Cloudy,Gabès,19.2,66.0,8.0,0.0,2026-02-04T19:46:52.547048,
historical_synthetic,,,,,,,,,,,,2025-04-19,,12.5,23.3,Storm,Nabeul,11.3,72.0,21.0,0.4,2026-02-04T19:46:52.547057,
historical_synthetic,,,,,,,,,,,,2025-04-19,,9.7,18.4,Partly Cloudy,Monastir,13.6,64.0,23.0,0.0,2026-02-04T19:46:52.547065,
historical_synthetic,,,,,,,,,,,,2025-04-20,,12.5,22.7,Partly Cloudy,Tunis,20.4,51.0,16.0,0.0,2026-02-04T19:46:52.547075,
historical_synthetic,,,,,,,,,,,,2025-04-20,,13.4,23.8,Storm,Sfax,16.0,77.0,8.0,14.9,2026-02-04T19:46:52.547086,
historical_synthetic,,,,,,,,,,,,2025-04-20,,8.8,23.5,Rain,Sousse,11.1,78.0,9.0,14.6,2026-02-04T19:46:52.547095,
historical_synthetic,,,,,,,,,,,,2025-04-20,,6.5,24.4,Storm,Bizerte,19.7,88.0,23.0,0.0,2026-02-04T19:46:52.547104,
historical_synthetic,,,,,,,,,,,,2025-04-20,,6.7,24.6,Partly Cloudy,Gabès,19.3,84.0,22.0,18.6,2026-02-04T19:46:52.547113,
historical_synthetic,,,,,,,,,,,,2025-04-20,,9.7,18.7,Clear,Nabeul,17.3,48.0,22.0,0.0,2026-02-04T19:46:52.547121,
historical_synthetic,,,,,,,,,,,,2025-04-20,,13.7,24.2,Partly Cloudy,Monastir,12.5,43.0,13.0,0.0,2026-02-04T19:46:52.547128,
historical_synthetic,,,,,,,,,,,,2025-04-21,,12.9,19.3,Storm,Tunis,11.6,43.0,11.0,2.5,2026-02-04T19:46:52.547138,
historical_synthetic,,,,,,,,,,,,2025-04-21,,12.0,20.8,Cloudy,Sfax,17.4,74.0,7.0,0.0,2026-02-04T19:46:52.547146,
historical_synthetic,,,,,,,,,,,,2025-04-21,,12.0,19.4,Rain,Sousse,12.0,41.0,10.0,0.0,2026-02-04T19:46:52.547153,
historical_synthetic,,,,,,,,,,,,2025-04-21,,10.5,22.1,Rain,Bizerte,16.3,74.0,20.0,0.0,2026-02-04T19:46:52.547161,
historical_synthetic,,,,,,,,,,,,2025-04-21,,7.4,20.5,Rain,Gabès,15.5,47.0,17.0,9.0,2026-02-04T19:46:52.547170,
historical_synthetic,,,,,,,,,,,,2025-04-21,,13.0,20.7,Partly Cloudy,Nabeul,16.5,89.0,17.0,17.5,2026-02-04T19:46:52.547178,
historical_synthetic,,,,,,,,,,,,2025-04-21,,10.4,18.8,Storm,Monastir,12.3,41.0,7.0,0.0,2026-02-04T19:46:52.547188,
historical_synthetic,,,,,,,,,,,,2025-04-22,,13.7,21.0,Rain,Tunis,11.8,69.0,22.0,0.0,2026-02-04T19:46:52.547196,
historical_synthetic,,,,,,,,,,,,2025-04-22,,9.2,19.0,Clear,Sfax,14.4,75.0,23.0,5.2,2026-02-04T19:46:52.547205,
historical_synthetic,,,,,,,,,,,,2025-04-22,,11.2,19.0,Clear,Sousse,17.1,61.0,16.0,0.0,2026-02-04T19:46:52.547212,
historical_synthetic,,,,,,,,,,,,2025-04-22,,10.4,19.5,Storm,Bizerte,17.4,84.0,22.0,4.0,2026-02-04T19:46:52.547221,
historical_synthetic,,,,,,,,,,,,2025-04-22,,10.8,24.1,Partly Cloudy,Gabès,16.7,47.0,22.0,0.0,2026-02-04T19:46:52.547230,
historical_synthetic,,,,,,,,,,,,2025-04-22,,11.6,22.0,Partly Cloudy,Nabeul,16.2,77.0,22.0,0.0,2026-02-04T19:46:52.547238,
historical_synthetic,,,,,,,,,,,,2025-04-22,,8.0,20.9,Clear,Monastir,14.7,87.0,12.0,0.0,2026-02-04T19:46:52.547246,
historical_synthetic,,,,,,,,,,,,2025-04-23,,9.9,22.5,Cloudy,Tunis,12.3,72.0,5.0,0.0,2026-02-04T19:46:52.547255,
historical_synthetic,,,,,,,,,,,,2025-04-23,,8.8,24.7,Clear,Sfax,19.0,52.0,9.0,0.0,2026-02-04T19:46:52.547263,
historical_synthetic,,,,,,,,,,,,2025-04-23,,7.3,18.4,Partly Cloudy,Sousse,13.1,69.0,24.0,19.5,2026-02-04T19:46:52.547273,
historical_synthetic,,,,,,,,,,,,2025-04-23,,11.0,21.0,Storm,Bizerte,19.4,58.0,11.0,7.2,2026-02-04T19:46:52.547281,
historical_synthetic,,,,,,,,,,,,2025-04-23,,12.5,23.0,Cloudy,Gabès,13.8,64.0,11.0,0.0,2026-02-04T19:46:52.547289,
historical_synthetic,,,,,,,,,,,,2025-04-23,,13.9,24.2,Clear,Nabeul,19.2,58.0,9.0,0.0,2026-02-04T19:46:52.547298,
historical_synthetic,,,,,,,,,,,,2025-04-23,,8.4,20.8,Clear,Monastir,14.6,69.0,21.0,0.0,2026-02-04T19:46:52.547302,
historical_synthetic,,,,,,,,,,,,2025-04-24,,9.5,25.6,Clear,Tunis,16.1,54.0,25.0,0.0,2026-02-04T19:46:52.547306,
historical_synthetic,,,,,,,,,,,,2025-04-24,,12.7,18.2,Clear,Sfax,15.3,43.0,6.0,0.0,2026-02-04T19:46:52.547310,
historical_synthetic,,,,,,,,,,,,2025-04-24,,6.1,19.6,Cloudy,Sousse,15.2,46.0,17.0,0.0,2026-02-04T19:46:52.547314,
historical_synthetic,,,,,,,,,,,,2025-04-24,,12.9,23.7,Partly Cloudy,Bizerte,11.5,49.0,9.0,19.2,2026-02-04T19:46:52.547318,
historical_synthetic,,,,,,,,,,,,2025-04-24,,6.5,25.4,Partly Cloudy,Gabès,13.9,67.0,24.0,7.8,2026-02-04T19:46:52.547323,
historical_synthetic,,,,,,,,,,,,2025-04-24,,9.1,25.2,Partly Cloudy,Nabeul,13.3,64.0,20.0,0.0,2026-02-04T19:46:52.547328,
historical_synthetic,,,,,,,,,,,,2025-04-24,,11.6,24.8,Storm,Monastir,14.9,90.0,17.0,0.0,2026-02-04T19:46:52.547332,
historical_synthetic,,,,,,,,,,,,2025-04-25,,8.1,23.8,Clear,Tunis,11.6,77.0,24.0,0.0,2026-02-04T19:46:52.547336,
historical_synthetic,,,,,,,,,,,,2025-04-25,,6.5,24.6,Rain,Sfax,16.3,86.0,22.0,0.0,2026-02-04T19:46:52.547340,
historical_synthetic,,,,,,,,,,,,2025-04-25,,10.4,21.7,Partly Cloudy,Sousse,19.7,56.0,13.0,2.0,2026-02-04T19:46:52.547344,
historical_synthetic,,,,,,,,,,,,2025-04-25,,7.8,18.7,Clear,Bizerte,13.6,46.0,19.0,0.0,2026-02-04T19:46:52.547348,
historical_synthetic,,,,,,,,,,,,2025-04-25,,10.9,20.2,Storm,Gabès,14.8,54.0,17.0,0.0,2026-02-04T19:46:52.547353,
historical_synthetic,,,,,,,,,,,,2025-04-25,,12.9,18.7,Clear,Nabeul,19.2,65.0,11.0,0.0,2026-02-04T19:46:52.547357,
historical_synthetic,,,,,,,,,,,,2025-04-25,,9.4,22.2,Partly Cloudy,Monastir,19.7,77.0,8.0,0.0,2026-02-04T19:46:52.547361,
historical_synthetic,,,,,,,,,,,,2025-04-26,,9.8,19.3,Partly Cloudy,Tunis,16.1,51.0,19.0,0.0,2026-02-04T19:46:52.547365,
historical_synthetic,,,,,,,,,,,,2025-04-26,,9.5,24.3,Clear,Sfax,18.2,88.0,17.0,0.0,2026-02-04T19:46:52.547370,
historical_synthetic,,,,,,,,,,,,2025-04-26,,10.7,21.2,Cloudy,Sousse,21.0,66.0,8.0,0.0,2026-02-04T19:46:52.547374,
historical_synthetic,,,,,,,,,,,,2025-04-26,,13.1,25.4,Cloudy,Bizerte,15.9,88.0,15.0,0.0,2026-02-04T19:46:52.547378,
historical_synthetic,,,,,,,,,,,,2025-04-26,,7.1,25.4,Storm,Gabès,13.7,43.0,11.0,0.0,2026-02-04T19:46:52.547382,
historical_synthetic,,,,,,,,,,,,2025-04-26,,11.4,25.2,Cloudy,Nabeul,20.6,61.0,18.0,7.9,2026-02-04T19:46:52.547386,
historical_synthetic,,,,,,,,,,,,2025-04-26,,10.3,21.8,Storm,Monastir,18.1,79.0,8.0,0.0,2026-02-04T19:46:52.547390,
historical_synthetic,,,,,,,,,,,,2025-04-27,,12.8,18.3,Partly Cloudy,Tunis,14.3,79.0,9.0,11.0,2026-02-04T19:46:52.547396,
historical_synthetic,,,,,,,,,,,,2025-04-27,,12.1,25.2,Clear,Sfax,19.6,74.0,15.0,0.0,2026-02-04T19:46:52.547400,
historical_synthetic,,,,,,,,,,,,2025-04-27,,8.8,25.7,Partly Cloudy,Sousse,11.2,61.0,12.0,0.0,2026-02-04T19:46:52.547405,
historical_synthetic,,,,,,,,,,,,2025-04-27,,8.3,22.2,Storm,Bizerte,16.0,76.0,21.0,0.0,2026-02-04T19:46:52.547409,
historical_synthetic,,,,,,,,,,,,2025-04-27,,9.4,21.2,Partly Cloudy,Gabès,11.0,63.0,17.0,16.1,2026-02-04T19:46:52.547414,
historical_synthetic,,,,,,,,,,,,2025-04-27,,10.9,24.7,Partly Cloudy,Nabeul,11.6,82.0,8.0,0.0,2026-02-04T19:46:52.547419,
historical_synthetic,,,,,,,,,,,,2025-04-27,,11.3,24.8,Rain,Monastir,18.9,66.0,22.0,0.0,2026-02-04T19:46:52.547423,
historical_synthetic,,,,,,,,,,,,2025-04-28,,7.3,20.6,Cloudy,Tunis,20.2,69.0,24.0,0.0,2026-02-04T19:46:52.547427,
historical_synthetic,,,,,,,,,,,,2025-04-28,,11.0,20.8,Partly Cloudy,Sfax,11.2,61.0,7.0,0.0,2026-02-04T19:46:52.547431,
historical_synthetic,,,,,,,,,,,,2025-04-28,,10.9,19.6,Clear,Sousse,14.9,50.0,20.0,0.0,2026-02-04T19:46:52.547435,
historical_synthetic,,,,,,,,,,,,2025-04-28,,8.6,19.2,Clear,Bizerte,13.8,69.0,7.0,0.0,2026-02-04T19:46:52.547439,
historical_synthetic,,,,,,,,,,,,2025-04-28,,6.6,24.9,Cloudy,Gabès,12.4,61.0,25.0,10.9,2026-02-04T19:46:52.547443,
historical_synthetic,,,,,,,,,,,,2025-04-28,,8.6,19.3,Storm,Nabeul,13.5,40.0,11.0,0.0,2026-02-04T19:46:52.547447,
historical_synthetic,,,,,,,,,,,,2025-04-28,,9.2,25.5,Cloudy,Monastir,17.8,64.0,11.0,0.0,2026-02-04T19:46:52.547451,
historical_synthetic,,,,,,,,,,,,2025-04-29,,11.6,19.5,Cloudy,Tunis,20.7,63.0,22.0,0.0,2026-02-04T19:46:52.547457,
historical_synthetic,,,,,,,,,,,,2025-04-29,,6.2,21.0,Clear,Sfax,15.2,50.0,18.0,0.0,2026-02-04T19:46:52.547461,
historical_synthetic,,,,,,,,,,,,2025-04-29,,10.3,24.1,Storm,Sousse,17.4,85.0,11.0,0.0,2026-02-04T19:46:52.547465,
historical_synthetic,,,,,,,,,,,,2025-04-29,,11.2,25.4,Cloudy,Bizerte,18.5,58.0,24.0,0.0,2026-02-04T19:46:52.547469,
historical_synthetic,,,,,,,,,,,,2025-04-29,,13.9,24.0,Rain,Gabès,14.8,50.0,13.0,9.9,2026-02-04T19:46:52.547473,
historical_synthetic,,,,,,,,,,,,2025-04-29,,12.9,18.8,Partly Cloudy,Nabeul,18.0,70.0,11.0,0.0,2026-02-04T19:46:52.547486,
historical_synthetic,,,,,,,,,,,,2025-04-29,,12.4,25.5,Storm,Monastir,12.9,55.0,6.0,1.1,2026-02-04T19:46:52.547490,
historical_synthetic,,,,,,,,,,,,2025-04-30,,13.3,20.2,Clear,Tunis,13.2,43.0,24.0,0.0,2026-02-04T19:46:52.547494,
historical_synthetic,,,,,,,,,,,,2025-04-30,,9.0,21.2,Partly Cloudy,Sfax,19.2,48.0,25.0,0.0,2026-02-04T19:46:52.547499,
